Time,Lat,Lon,Temp,Humi,PM10,PM25
5.4.2018 13:31:36.0,69.667320,19.026935,9.40,38.60,4.40,1.50
5.4.2018 13:31:42.0,69.667396,19.027042,9.10,38.20,4.40,1.40
5.4.2018 13:31:48.0,69.667419,19.027406,9.10,38.50,4.00,1.10
5.4.2018 13:31:54.0,69.667480,19.027603,9.20,38.70,4.00,1.10
5.4.2018 13:32:0.0,69.667549,19.027761,9.20,38.80,4.00,1.10
5.4.2018 13:32:6.0,69.667602,19.027938,9.10,38.80,1.00,0.70
5.4.2018 13:32:12.0,69.667663,19.028120,9.20,39.00,1.00,0.70
5.4.2018 13:32:18.0,69.667724,19.028264,9.30,39.00,0.70,0.70
5.4.2018 13:32:24.0,69.667793,19.028429,9.30,38.80,0.70,0.70
5.4.2018 13:32:30.0,69.667861,19.028564,9.30,39.10,0.70,0.70
5.4.2018 13:32:36.0,69.667930,19.028726,9.40,39.40,2.00,0.80
5.4.2018 13:32:42.0,69.667984,19.028886,9.30,39.40,2.00,0.80
5.4.2018 13:32:48.0,69.668136,19.028768,9.30,39.10,2.00,0.80
5.4.2018 13:32:54.0,69.668121,19.029100,8.80,38.80,2.10,0.90
5.4.2018 13:33:1.0,69.668167,19.029243,8.90,39.00,2.10,0.90
5.4.2018 13:33:8.0,69.668251,19.029472,8.90,39.30,2.10,0.90
5.4.2018 13:33:15.0,69.668327,19.029724,8.90,39.40,2.10,1.00
5.4.2018 13:33:22.0,69.668403,19.029933,8.90,39.50,2.10,1.00
5.4.2018 13:33:29.0,69.668472,19.030130,9.00,39.60,2.20,1.00
5.4.2018 13:33:36.0,69.668548,19.030334,9.00,39.50,0.90,0.90
5.4.2018 13:33:43.0,69.668632,19.030490,9.00,39.30,0.90,0.90
5.4.2018 13:33:50.0,69.668701,19.030643,9.00,39.20,0.90,0.90
5.4.2018 13:33:57.0,69.668785,19.030805,9.00,39.00,1.10,1.00
5.4.2018 13:34:4.0,69.668853,19.030992,8.90,38.70,1.00,0.90
5.4.2018 13:34:11.0,69.668937,19.031173,8.80,38.60,1.10,0.90
5.4.2018 13:34:18.0,69.669021,19.031356,8.80,38.60,1.10,0.90
5.4.2018 13:34:25.0,69.669113,19.031547,8.70,38.50,1.10,0.90
5.4.2018 13:34:32.0,69.669197,19.031749,8.70,38.60,1.10,0.90
5.4.2018 13:34:32.0,69.669197,19.031749,8.60,38.80,1.10,0.90
5.4.2018 13:34:43.0,69.669334,19.032016,8.50,38.70,1.10,0.80
5.4.2018 13:34:50.0,69.669425,19.032171,8.50,39.30,1.20,0.80
5.4.2018 13:34:53.0,69.669464,19.032238,8.50,39.70,1.20,0.80
5.4.2018 13:34:56.0,69.669494,19.032304,8.50,40.00,1.00,0.80
5.4.2018 13:34:59.0,69.669525,19.032365,8.50,40.10,0.90,0.80
5.4.2018 13:35:2.0,69.669570,19.032476,8.50,40.50,0.90,0.80
5.4.2018 13:35:5.0,69.669570,19.032878,8.40,40.80,0.90,0.80
5.4.2018 13:35:8.0,69.669639,19.032642,8.40,40.40,0.90,0.80
5.4.2018 13:35:11.0,69.669677,19.032665,8.40,40.40,0.80,0.80
5.4.2018 13:35:14.0,69.669715,19.032718,8.40,40.40,0.80,0.80
5.4.2018 13:35:17.0,69.669746,19.032781,8.50,40.30,0.80,0.80
5.4.2018 13:35:20.0,69.669769,19.032835,8.40,40.20,0.80,0.80
5.4.2018 13:35:23.0,69.669792,19.032882,8.40,40.20,0.70,0.70
5.4.2018 13:35:31.0,69.669876,19.033041,8.30,40.30,0.70,0.70
5.4.2018 13:35:34.0,69.669914,19.033107,8.30,40.20,0.70,0.70
5.4.2018 13:35:42.0,69.670005,19.033279,8.30,40.20,0.70,0.70
5.4.2018 13:35:50.0,69.670089,19.033451,8.30,40.10,0.70,0.70
5.4.2018 13:35:58.0,69.670173,19.033618,8.30,40.40,0.70,0.70
5.4.2018 13:36:7.0,69.670280,19.033802,8.30,40.40,0.70,0.60
5.4.2018 13:36:15.0,69.670372,19.033973,8.30,40.90,0.90,0.70
5.4.2018 13:36:23.0,69.670463,19.034185,8.40,41.20,1.00,0.70
5.4.2018 13:36:31.0,69.670547,19.034391,8.50,41.20,1.00,0.70
5.4.2018 13:36:34.0,69.670585,19.034454,8.60,41.20,1.00,0.70
5.4.2018 13:36:37.0,69.670623,19.034521,8.50,41.00,1.00,0.70
5.4.2018 13:36:40.0,69.670661,19.034578,8.50,41.10,1.00,0.70
5.4.2018 13:36:43.0,69.670707,19.034639,8.60,41.50,1.00,0.70
5.4.2018 13:36:46.0,69.670753,19.034706,8.60,41.50,1.00,0.70
5.4.2018 13:36:49.0,69.670791,19.034776,8.60,41.40,1.00,0.70
5.4.2018 13:36:52.0,69.670829,19.034841,8.70,41.40,1.00,0.70
5.4.2018 13:36:55.0,69.670875,19.034902,8.70,41.30,1.00,0.70
5.4.2018 13:36:58.0,69.670913,19.034971,8.70,41.00,1.00,0.70
5.4.2018 13:37:1.0,69.670951,19.035041,8.70,41.30,1.00,0.70
5.4.2018 13:37:4.0,69.670989,19.035114,8.80,41.20,1.00,0.70
5.4.2018 13:37:7.0,69.671028,19.035188,8.80,41.30,0.90,0.70
5.4.2018 13:37:10.0,69.671058,19.035257,8.80,41.30,0.70,0.70
5.4.2018 13:37:13.0,69.671096,19.035337,8.80,41.00,0.70,0.70
5.4.2018 13:37:16.0,69.671134,19.035419,8.90,41.10,0.70,0.70
5.4.2018 13:37:19.0,69.671173,19.035501,8.90,41.00,0.60,0.60
5.4.2018 13:37:22.0,69.671211,19.035577,8.90,41.00,0.70,0.70
5.4.2018 13:37:25.0,69.671257,19.035652,8.90,41.00,0.70,0.70
5.4.2018 13:37:28.0,69.671295,19.035737,8.90,40.90,0.70,0.70
5.4.2018 13:37:31.0,69.671325,19.035814,8.90,40.80,0.70,0.70
5.4.2018 13:37:34.0,69.671363,19.035879,8.90,40.90,0.70,0.70
5.4.2018 13:37:37.0,69.671401,19.035955,8.90,40.70,0.70,0.70
5.4.2018 13:37:40.0,69.671440,19.036018,8.90,40.30,0.70,0.70
5.4.2018 13:37:43.0,69.671478,19.036085,9.00,40.10,0.60,0.60
5.4.2018 13:37:46.0,69.671508,19.036149,9.00,39.90,0.70,0.70
5.4.2018 13:37:49.0,69.671539,19.036231,9.00,39.70,0.70,0.70
5.4.2018 13:37:52.0,69.671577,19.036306,8.90,39.60,0.70,0.70
5.4.2018 13:37:55.0,69.671607,19.036384,8.90,39.60,0.60,0.60
5.4.2018 13:37:58.0,69.671638,19.036460,8.90,39.50,0.60,0.60
5.4.2018 13:38:1.0,69.671661,19.036514,8.90,39.60,0.60,0.60
5.4.2018 13:38:4.0,69.671691,19.036560,8.80,39.40,0.60,0.60
5.4.2018 13:38:7.0,69.671730,19.036621,8.80,39.30,0.70,0.70
5.4.2018 13:38:10.0,69.671768,19.036655,8.80,39.50,0.60,0.60
5.4.2018 13:38:13.0,69.671806,19.036706,8.80,39.40,0.60,0.60
5.4.2018 13:38:16.0,69.671836,19.036769,8.80,39.40,0.60,0.60
5.4.2018 13:38:19.0,69.671859,19.036830,8.90,39.40,0.60,0.60
5.4.2018 13:38:22.0,69.671897,19.036895,8.90,39.40,0.60,0.60
5.4.2018 13:38:25.0,69.671943,19.036970,8.90,39.50,0.60,0.60
5.4.2018 13:38:28.0,69.671981,19.037042,8.90,39.50,0.60,0.60
5.4.2018 13:38:31.0,69.672019,19.037109,8.90,39.40,0.60,0.60
5.4.2018 13:38:34.0,69.672050,19.037176,8.90,39.40,0.60,0.60
5.4.2018 13:38:37.0,69.672088,19.037242,8.90,39.60,0.60,0.60
5.4.2018 13:38:40.0,69.672126,19.037309,9.00,40.20,0.60,0.60
5.4.2018 13:38:43.0,69.672157,19.037382,9.00,40.00,1.00,0.60
5.4.2018 13:38:46.0,69.672195,19.037446,9.00,39.70,1.80,0.60
5.4.2018 13:38:49.0,69.672225,19.037521,9.10,39.90,1.80,0.60
5.4.2018 13:38:52.0,69.672264,19.037591,9.10,40.30,1.80,0.60
5.4.2018 13:38:55.0,69.672302,19.037662,9.20,40.50,1.80,0.60
5.4.2018 13:38:58.0,69.672340,19.037733,9.20,40.40,1.90,0.60
5.4.2018 13:39:1.0,69.672378,19.037797,9.20,40.20,2.00,0.70
5.4.2018 13:39:4.0,69.672416,19.037872,9.20,40.30,2.20,0.70
5.4.2018 13:39:7.0,69.672447,19.037942,9.20,40.00,2.70,0.70
5.4.2018 13:39:10.0,69.672485,19.038022,9.20,40.10,2.80,0.70
5.4.2018 13:39:13.0,69.672515,19.038099,9.20,39.80,2.80,0.70
5.4.2018 13:39:16.0,69.672554,19.038175,9.20,39.60,2.80,0.70
5.4.2018 13:39:19.0,69.672584,19.038242,9.20,39.40,2.80,0.70
5.4.2018 13:39:22.0,69.672622,19.038328,9.20,39.60,2.80,0.70
5.4.2018 13:39:25.0,69.672660,19.038417,9.20,39.70,2.80,0.70
5.4.2018 13:39:28.0,69.672698,19.038496,9.20,39.70,2.80,0.70
5.4.2018 13:39:31.0,69.672737,19.038562,9.20,39.40,2.80,0.80
5.4.2018 13:39:34.0,69.672775,19.038642,9.20,39.30,2.80,0.80
5.4.2018 13:39:37.0,69.672813,19.038717,9.20,39.10,2.80,0.80
5.4.2018 13:39:40.0,69.672843,19.038805,9.20,39.40,2.80,0.80
5.4.2018 13:39:43.0,69.672882,19.038898,9.30,39.70,2.40,0.80
5.4.2018 13:39:46.0,69.672912,19.038999,9.20,40.00,1.60,0.80
5.4.2018 13:39:49.0,69.672950,19.039098,9.20,40.30,1.60,0.80
5.4.2018 13:39:52.0,69.672988,19.039197,9.30,40.80,1.60,0.80
5.4.2018 13:39:55.0,69.673027,19.039295,9.30,40.80,1.60,0.80
5.4.2018 13:39:58.0,69.673065,19.039382,9.40,40.80,1.50,0.80
5.4.2018 13:40:1.0,69.673095,19.039463,9.40,41.10,1.40,0.80
5.4.2018 13:40:4.0,69.673126,19.039531,9.40,41.70,1.20,0.80
5.4.2018 13:40:7.0,69.673156,19.039604,9.40,42.00,1.30,0.80
5.4.2018 13:40:10.0,69.673187,19.039688,9.40,41.90,2.60,0.80
5.4.2018 13:40:13.0,69.673217,19.039775,9.40,41.40,2.60,0.80
5.4.2018 13:40:16.0,69.673248,19.039867,9.40,41.20,2.60,0.80
5.4.2018 13:40:19.0,69.673278,19.039962,9.30,40.90,2.60,0.80
5.4.2018 13:40:22.0,69.673316,19.040056,9.30,40.60,2.80,0.80
5.4.2018 13:40:25.0,69.673339,19.040153,9.30,40.80,3.30,0.80
5.4.2018 13:40:28.0,69.673377,19.040246,9.30,40.70,3.30,0.80
5.4.2018 13:40:31.0,69.673408,19.040338,9.30,40.50,3.30,0.80
5.4.2018 13:40:34.0,69.673446,19.040409,9.20,40.00,3.30,0.80
5.4.2018 13:40:37.0,69.673477,19.040498,9.20,40.00,3.30,0.80
5.4.2018 13:40:40.0,69.673507,19.040582,9.30,40.10,3.30,0.80
5.4.2018 13:40:43.0,69.673538,19.040651,9.20,40.00,3.30,0.70
5.4.2018 13:40:46.0,69.673568,19.040740,9.30,39.70,3.30,0.70
5.4.2018 13:40:49.0,69.673599,19.040838,9.30,39.70,3.30,0.70
5.4.2018 13:40:52.0,69.673629,19.040927,9.30,39.70,3.30,0.70
5.4.2018 13:40:55.0,69.673660,19.041015,9.30,39.70,3.40,0.70
5.4.2018 13:40:58.0,69.673690,19.041101,9.20,39.30,3.40,0.80
5.4.2018 13:41:1.0,69.673721,19.041185,9.20,39.10,3.50,0.80
5.4.2018 13:41:4.0,69.673751,19.041276,9.10,38.90,3.50,0.80
5.4.2018 13:41:7.0,69.673782,19.041378,9.20,39.00,2.80,0.70
5.4.2018 13:41:10.0,69.673820,19.041461,9.20,38.80,1.50,0.70
5.4.2018 13:41:13.0,69.673858,19.041551,9.20,38.70,1.50,0.70
5.4.2018 13:41:16.0,69.673881,19.041597,9.20,39.00,1.50,0.80
5.4.2018 13:41:19.0,69.673904,19.041685,9.20,38.60,1.50,0.80
5.4.2018 13:41:22.0,69.673934,19.041786,9.00,38.30,1.30,0.70
5.4.2018 13:41:25.0,69.673965,19.041864,8.90,38.30,0.80,0.70
5.4.2018 13:41:28.0,69.673995,19.041955,8.90,38.20,0.80,0.70
5.4.2018 13:41:31.0,69.674026,19.042058,9.00,38.60,0.80,0.70
5.4.2018 13:41:34.0,69.674057,19.042152,9.00,38.90,0.80,0.70
5.4.2018 13:41:37.0,69.674095,19.042257,9.00,39.30,0.80,0.70
5.4.2018 13:41:40.0,69.674133,19.042358,9.00,39.40,0.80,0.70
5.4.2018 13:41:43.0,69.674171,19.042461,8.90,39.20,0.80,0.70
5.4.2018 13:41:46.0,69.674209,19.042549,9.00,39.30,0.80,0.70
5.4.2018 13:41:49.0,69.674240,19.042640,9.00,39.50,0.80,0.70
5.4.2018 13:41:52.0,69.674278,19.042724,9.00,39.80,0.80,0.70
5.4.2018 13:41:55.0,69.674308,19.042804,9.00,39.70,0.70,0.70
5.4.2018 13:41:58.0,69.674331,19.042894,9.00,39.80,0.70,0.70
5.4.2018 13:42:1.0,69.674354,19.042991,9.00,39.90,0.70,0.70
5.4.2018 13:42:4.0,69.674385,19.043083,9.00,40.00,0.70,0.70
5.4.2018 13:42:7.0,69.674423,19.043186,9.00,39.90,0.70,0.70
5.4.2018 13:42:10.0,69.674453,19.043262,9.00,39.70,0.70,0.70
5.4.2018 13:42:13.0,69.674484,19.043338,9.00,39.70,0.70,0.70
5.4.2018 13:42:16.0,69.674514,19.043413,9.00,39.70,0.70,0.60
5.4.2018 13:42:19.0,69.674545,19.043498,9.10,40.00,0.80,0.70
5.4.2018 13:42:22.0,69.674575,19.043584,9.10,40.00,1.10,0.70
5.4.2018 13:42:25.0,69.674613,19.043682,9.10,40.40,1.10,0.70
5.4.2018 13:42:28.0,69.674644,19.043777,9.10,40.50,1.10,0.70
5.4.2018 13:42:31.0,69.674674,19.043870,9.10,40.50,1.10,0.70
5.4.2018 13:42:34.0,69.674713,19.043958,9.10,40.60,1.00,0.70
5.4.2018 13:42:37.0,69.674743,19.044040,9.20,40.40,1.00,0.70
5.4.2018 13:42:40.0,69.674774,19.044118,9.20,40.30,1.10,0.70
5.4.2018 13:42:43.0,69.674797,19.044204,9.20,40.20,1.40,0.70
5.4.2018 13:42:46.0,69.674835,19.044284,9.20,40.00,1.40,0.70
5.4.2018 13:42:49.0,69.674858,19.044364,9.10,39.70,1.40,0.80
5.4.2018 13:42:52.0,69.674888,19.044450,9.10,39.60,1.40,0.80
5.4.2018 13:42:55.0,69.674919,19.044542,9.00,39.50,1.40,0.80
5.4.2018 13:42:58.0,69.674949,19.044651,9.10,39.70,1.30,0.80
5.4.2018 13:43:1.0,69.674987,19.044752,9.10,39.70,1.40,0.80
5.4.2018 13:43:4.0,69.675018,19.044853,9.10,39.60,1.70,0.80
5.4.2018 13:43:8.0,69.675064,19.044979,9.10,39.50,1.60,0.80
5.4.2018 13:43:12.0,69.675117,19.045082,9.00,39.20,1.60,0.80
5.4.2018 13:43:16.0,69.675155,19.045190,9.00,39.20,1.60,0.90
5.4.2018 13:43:20.0,69.675193,19.045305,9.00,39.10,1.40,0.80
5.4.2018 13:43:24.0,69.675231,19.045415,9.00,39.00,1.30,0.80
5.4.2018 13:43:29.0,69.675277,19.045551,9.00,39.00,1.30,0.80
5.4.2018 13:43:34.0,69.675315,19.045684,9.00,39.40,1.30,0.80
5.4.2018 13:43:39.0,69.675369,19.045833,9.00,39.50,1.30,0.80
5.4.2018 13:43:44.0,69.675407,19.045978,9.00,39.40,0.90,0.80
5.4.2018 13:43:49.0,69.675445,19.046087,9.00,39.10,0.90,0.80
5.4.2018 13:43:54.0,69.675491,19.046262,8.90,38.70,3.10,1.10
5.4.2018 13:43:59.0,69.675521,19.046430,8.90,38.70,3.10,1.10
5.4.2018 13:44:4.0,69.675567,19.046611,8.80,38.30,2.80,1.00
5.4.2018 13:44:9.0,69.675613,19.046798,8.90,38.60,2.80,1.00
5.4.2018 13:44:14.0,69.675651,19.046983,8.80,38.90,2.80,1.00
5.4.2018 13:44:21.0,69.675727,19.047210,8.80,39.10,2.70,0.90
5.4.2018 13:44:27.0,69.675804,19.047328,8.70,38.30,2.80,1.00
5.4.2018 13:44:34.0,69.675895,19.047464,8.70,37.80,2.80,1.00
5.4.2018 13:44:41.0,69.675979,19.047595,8.70,38.10,2.80,1.00
5.4.2018 13:44:48.0,69.676048,19.047754,8.70,38.50,2.80,1.00
5.4.2018 13:44:55.0,69.676109,19.047925,8.70,38.30,0.60,0.60
5.4.2018 13:45:2.0,69.676170,19.048105,8.70,38.20,0.70,0.70
5.4.2018 13:45:9.0,69.676231,19.048273,8.60,38.00,0.60,0.60
5.4.2018 13:45:16.0,69.676300,19.048448,8.70,38.30,0.60,0.60
5.4.2018 13:45:23.0,69.676368,19.048627,8.70,38.10,0.60,0.60
5.4.2018 13:45:30.0,69.676429,19.048809,8.70,38.00,0.60,0.60
5.4.2018 13:45:37.0,69.676467,19.049034,8.70,38.30,0.60,0.60
5.4.2018 13:45:44.0,69.676506,19.049261,8.70,38.60,0.70,0.70
5.4.2018 13:45:51.0,69.676551,19.049470,8.70,38.70,0.70,0.70
5.4.2018 13:45:58.0,69.676628,19.049646,8.70,38.80,0.80,0.80
5.4.2018 13:46:5.0,69.676719,19.049751,8.70,38.90,0.80,0.80
5.4.2018 13:46:12.0,69.676811,19.049810,8.80,38.90,0.80,0.80
5.4.2018 13:46:19.0,69.676887,19.049974,8.90,38.80,1.10,0.90
5.4.2018 13:46:27.0,69.676979,19.050210,8.90,40.40,1.50,0.90
5.4.2018 13:46:35.0,69.677047,19.050403,9.30,41.30,1.50,1.00
5.4.2018 13:46:43.0,69.677131,19.050609,9.40,41.50,1.50,1.10
5.4.2018 13:46:51.0,69.677200,19.050830,9.30,40.50,1.60,1.10
5.4.2018 13:46:59.0,69.677284,19.051048,9.30,40.20,1.60,1.10
5.4.2018 13:47:7.0,69.677368,19.051277,9.30,39.90,1.70,1.20
5.4.2018 13:47:16.0,69.677452,19.051504,9.20,39.40,1.40,1.10
5.4.2018 13:47:25.0,69.677536,19.051757,9.20,39.50,1.20,1.10
5.4.2018 13:47:34.0,69.677597,19.052005,9.20,39.10,1.20,1.10
5.4.2018 13:47:43.0,69.677711,19.052289,8.90,38.30,1.10,1.00
5.4.2018 13:47:51.0,69.677787,19.052541,8.70,37.80,0.90,0.90
5.4.2018 13:47:59.0,69.677871,19.052791,8.80,38.10,0.80,0.80
5.4.2018 13:48:7.0,69.677955,19.053016,8.90,39.30,0.70,0.70
5.4.2018 13:48:10.0,69.677986,19.053113,8.90,39.80,0.70,0.70
5.4.2018 13:48:13.0,69.678016,19.053215,9.00,40.00,0.70,0.70
5.4.2018 13:48:16.0,69.678047,19.053304,8.90,39.70,0.70,0.70
5.4.2018 13:48:19.0,69.678077,19.053379,8.90,39.20,0.70,0.70
5.4.2018 13:48:22.0,69.678108,19.053457,8.80,38.90,0.70,0.70
5.4.2018 13:48:25.0,69.678146,19.053554,8.80,39.50,0.70,0.70
5.4.2018 13:48:28.0,69.678184,19.053653,8.80,39.50,0.70,0.70
5.4.2018 13:48:31.0,69.678215,19.053754,8.80,39.50,0.70,0.70
5.4.2018 13:48:34.0,69.678245,19.053850,8.70,39.10,0.60,0.60
5.4.2018 13:48:37.0,69.678276,19.053956,8.70,38.80,0.60,0.60
5.4.2018 13:48:40.0,69.678306,19.054054,8.70,38.80,0.60,0.60
5.4.2018 13:48:49.0,69.678375,19.054441,8.60,38.50,0.70,0.70
5.4.2018 13:48:58.0,69.678489,19.054594,8.30,37.80,0.70,0.70
5.4.2018 13:49:7.0,69.678596,19.054864,8.30,37.80,0.70,0.70
5.4.2018 13:49:17.0,69.678710,19.055152,8.40,38.50,1.10,0.80
5.4.2018 13:49:26.0,69.678794,19.055431,8.30,38.10,1.10,0.80
5.4.2018 13:49:30.0,69.678833,19.055524,8.50,39.10,1.10,0.80
5.4.2018 13:49:39.0,69.678916,19.055786,8.50,39.30,1.10,0.70
5.4.2018 13:49:42.0,69.678939,19.055870,8.60,40.30,1.00,0.70
5.4.2018 13:49:52.0,69.679039,19.056175,8.60,40.60,1.00,0.60
5.4.2018 13:49:55.0,69.679069,19.056272,8.70,41.50,1.00,0.60
5.4.2018 13:49:58.0,69.679100,19.056367,8.80,41.40,1.00,0.60
5.4.2018 13:50:1.0,69.679130,19.056451,8.80,42.00,1.00,0.60
5.4.2018 13:50:4.0,69.679161,19.056537,8.90,42.00,1.10,0.70
5.4.2018 13:50:7.0,69.679191,19.056625,8.90,42.00,1.10,0.70
5.4.2018 13:50:10.0,69.679222,19.056718,9.00,42.00,0.80,0.60
5.4.2018 13:50:13.0,69.679252,19.056808,9.10,42.10,0.60,0.60
5.4.2018 13:50:16.0,69.679283,19.056905,9.00,41.70,0.60,0.60
5.4.2018 13:50:19.0,69.679321,19.057001,9.10,41.60,0.60,0.60
5.4.2018 13:50:22.0,69.679351,19.057107,9.10,41.40,0.60,0.60
5.4.2018 13:50:25.0,69.679382,19.057212,9.20,41.40,0.60,0.60
5.4.2018 13:50:28.0,69.679412,19.057310,9.20,41.40,0.60,0.60
5.4.2018 13:50:31.0,69.679443,19.057401,9.30,41.70,0.60,0.60
5.4.2018 13:50:34.0,69.679473,19.057502,9.30,41.70,0.60,0.60
5.4.2018 13:50:37.0,69.679504,19.057605,9.40,42.30,0.60,0.60
5.4.2018 13:50:40.0,69.679534,19.057703,9.50,42.40,0.60,0.60
5.4.2018 13:50:43.0,69.679565,19.057802,9.50,43.20,0.60,0.60
5.4.2018 13:50:46.0,69.679595,19.057907,9.60,43.30,0.60,0.60
5.4.2018 13:50:49.0,69.679626,19.058008,9.60,43.30,0.60,0.60
5.4.2018 13:50:52.0,69.679656,19.058099,9.70,43.00,0.60,0.60
5.4.2018 13:50:55.0,69.679687,19.058197,9.70,42.70,0.60,0.60
5.4.2018 13:50:58.0,69.679718,19.058292,9.80,42.50,0.60,0.60
5.4.2018 13:51:1.0,69.679740,19.058397,9.70,41.80,0.60,0.60
5.4.2018 13:51:4.0,69.679756,19.058519,9.70,41.40,0.60,0.50
5.4.2018 13:51:7.0,69.679763,19.058637,9.80,41.60,0.60,0.50
5.4.2018 13:51:10.0,69.679771,19.058759,9.80,41.10,0.60,0.50
5.4.2018 13:51:13.0,69.679794,19.058855,9.90,41.20,0.60,0.60
5.4.2018 13:51:16.0,69.679824,19.058952,9.90,41.10,0.60,0.60
5.4.2018 13:51:19.0,69.679855,19.059030,10.00,39.80,0.60,0.60
5.4.2018 13:51:22.0,69.679893,19.059093,10.00,39.60,0.60,0.60
5.4.2018 13:51:25.0,69.679939,19.059165,10.00,39.50,0.60,0.60
5.4.2018 13:51:28.0,69.679985,19.059234,10.10,39.40,0.60,0.60
5.4.2018 13:51:31.0,69.680023,19.059297,10.20,39.20,0.60,0.60
5.4.2018 13:51:34.0,69.680068,19.059373,10.20,38.80,0.60,0.60
5.4.2018 13:51:37.0,69.680099,19.059452,10.30,38.60,0.60,0.60
5.4.2018 13:51:40.0,69.680130,19.059530,10.30,38.50,0.60,0.60
5.4.2018 13:51:43.0,69.680160,19.059619,10.30,38.40,0.60,0.60
5.4.2018 13:51:46.0,69.680191,19.059713,10.30,38.20,0.60,0.60
5.4.2018 13:51:49.0,69.680221,19.059810,10.20,37.90,0.60,0.60
5.4.2018 13:51:52.0,69.680259,19.059907,10.30,38.00,0.60,0.60
5.4.2018 13:51:55.0,69.680290,19.060009,10.30,37.30,0.60,0.60
5.4.2018 13:51:58.0,69.680320,19.060111,10.30,37.20,0.60,0.60
5.4.2018 13:52:1.0,69.680358,19.060214,10.40,37.20,0.60,0.60
5.4.2018 13:52:4.0,69.680389,19.060319,10.40,37.60,0.60,0.60
5.4.2018 13:52:7.0,69.680412,19.060419,10.40,37.60,0.60,0.60
5.4.2018 13:52:10.0,69.680442,19.060512,10.50,37.90,0.60,0.60
5.4.2018 13:52:13.0,69.680465,19.060606,10.50,38.10,0.60,0.60
5.4.2018 13:52:16.0,69.680496,19.060701,10.60,38.80,0.60,0.60
5.4.2018 13:52:19.0,69.680526,19.060800,10.60,38.50,0.70,0.70
5.4.2018 13:52:22.0,69.680557,19.060907,10.60,39.00,0.60,0.60
5.4.2018 13:52:25.0,69.680587,19.061008,10.60,39.10,0.60,0.60
5.4.2018 13:52:28.0,69.680618,19.061098,10.70,39.00,0.60,0.60
5.4.2018 13:52:31.0,69.680656,19.061195,10.80,39.50,0.60,0.60
5.4.2018 13:52:34.0,69.680694,19.061286,10.80,39.30,0.60,0.60
5.4.2018 13:52:37.0,69.680732,19.061378,10.80,39.80,0.60,0.60
5.4.2018 13:52:40.0,69.680770,19.061471,10.80,39.90,0.60,0.60
5.4.2018 13:52:43.0,69.680801,19.061578,10.90,39.90,0.70,0.70
5.4.2018 13:52:46.0,69.680831,19.061660,10.90,39.90,0.70,0.70
5.4.2018 13:52:49.0,69.680862,19.061773,10.90,39.80,0.60,0.60
5.4.2018 13:52:52.0,69.680892,19.061880,10.90,39.80,0.60,0.60
5.4.2018 13:52:55.0,69.680923,19.061981,11.00,39.80,0.70,0.70
5.4.2018 13:52:58.0,69.680953,19.062084,11.00,39.80,0.70,0.70
5.4.2018 13:53:1.0,69.680984,19.062164,11.00,39.40,0.70,0.70
5.4.2018 13:53:4.0,69.681007,19.062259,10.90,38.50,0.70,0.70
5.4.2018 13:53:7.0,69.681037,19.062355,10.90,38.00,0.70,0.70
5.4.2018 13:53:10.0,69.681060,19.062450,10.80,37.50,0.60,0.60
5.4.2018 13:53:13.0,69.681091,19.062543,10.80,37.50,0.60,0.60
5.4.2018 13:53:16.0,69.681121,19.062639,10.80,37.20,0.60,0.60
5.4.2018 13:53:19.0,69.681152,19.062742,10.80,37.20,0.60,0.60
5.4.2018 13:53:22.0,69.681182,19.062849,10.80,37.20,0.60,0.60
5.4.2018 13:53:25.0,69.681213,19.062957,10.90,37.10,0.60,0.60
5.4.2018 13:53:28.0,69.681243,19.063062,10.90,37.40,0.60,0.60
5.4.2018 13:53:31.0,69.681266,19.063158,10.90,37.60,0.60,0.60
5.4.2018 13:53:34.0,69.681289,19.063253,10.90,37.00,0.60,0.60
5.4.2018 13:53:37.0,69.681312,19.063337,10.80,36.40,0.60,0.60
5.4.2018 13:53:40.0,69.681343,19.063425,10.70,36.00,0.60,0.60
5.4.2018 13:53:43.0,69.681373,19.063531,10.60,35.50,0.60,0.60
5.4.2018 13:53:46.0,69.681411,19.063625,10.60,35.30,0.60,0.60
5.4.2018 13:53:49.0,69.681442,19.063724,10.60,35.50,0.60,0.60
5.4.2018 13:53:52.0,69.681480,19.063827,10.60,35.70,0.60,0.60
5.4.2018 13:53:55.0,69.681510,19.063938,10.70,36.30,0.60,0.60
5.4.2018 13:53:58.0,69.681541,19.064046,10.70,37.30,0.60,0.60
5.4.2018 13:54:1.0,69.681571,19.064138,10.70,37.10,0.60,0.60
5.4.2018 13:54:4.0,69.681594,19.064239,10.70,37.20,0.60,0.60
5.4.2018 13:54:7.0,69.681625,19.064346,10.70,37.80,0.60,0.60
5.4.2018 13:54:10.0,69.681648,19.064449,10.80,39.20,0.60,0.60
5.4.2018 13:54:13.0,69.681686,19.064554,10.80,38.70,0.60,0.60
5.4.2018 13:54:16.0,69.681709,19.064657,10.80,38.50,0.60,0.60
5.4.2018 13:54:19.0,69.681739,19.064758,10.90,39.00,0.50,0.50
5.4.2018 13:54:22.0,69.681770,19.064815,10.80,38.00,0.60,0.60
5.4.2018 13:54:25.0,69.681800,19.064922,10.70,37.40,0.60,0.60
5.4.2018 13:54:28.0,69.681838,19.065023,10.70,37.40,0.60,0.60
